ANO_EJE,GRUPO_ENTIDAD_NOMBRE,SEC_EJEC,EJECUTORA_NOMBRE,DEPARTAMENTO_EJECUTORA_NOMBRE,PROVINCIA_EJECUTORA_NOMBRE,DISTRITO_EJECUTORA_NOMBRE,SEC_FUNC,PROGRAMA_PPTO_NOMBRE,TIPO_ACT_PROY_NOMBRE,PRODUCTO_PROYECTO_NOMBRE,ACTIVIDAD_ACCION_OBRA_NOMBRE,FUNCION_NOMBRE,DIVISION_FUNCIONAL_NOMBRE,GRUPO_FUNCIONAL_NOMBRE,FINALIDAD,META_NOMBRE,FUENTE_FINANCIAMIENTO_NOMBRE,RUBRO_NOMBRE,CATEGORIA_GASTO_NOMBRE,TIPO_TRANSACCION,GENERICA_NOMBRE,SUBGENERICA_NOMBRE,SUBGENERICA_DET_NOMBRE,ESPECIFICA_NOMBRE,ESPECIFICA_DET_NOMBRE,MONTO_PIA,MONTO_PIM,EJEC_ANUAL,PCT_EJECUCION
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,COMPRA DE BIENES,MATERIALES Y  UTILES,"ASEO, LIMPIEZA Y COCINA","ASEO, LIMPIEZA Y TOCADOR",2400,2400,982216.82,40925.7
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,CONTRIBUCIONES A LA SEGURIDAD SOCIAL,OBLIGACIONES DEL EMPLEADOR,OBLIGACIONES DEL EMPLEADOR,APORTES A LOS FONDOS DE PENSIONES,84024,84024,982216.82,1168.97
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,PAGO DE SENTENCIAS JUDICIALES EN CALIDAD DE COSA JUZGADA Y LAUDOS ARBITRA2LES DEFINITIVOS POR ADEUDOS,PAGO DE SENTENCIAS JUDICIALES EN CALIDAD DE COSA JUZGADA POR ADEUDOS,PAGO DE SENTENCIAS JUDICIALES EN CALIDAD DE COSA JUZGADA POR ADEUDOS,PERSONAL ADMINISTRATIVO,57000,57000,982216.82,1723.19
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,SERVICIOS PROFESIONALES Y TECNICOS,SERVICIOS DE CONSULTORIAS Y SIMILARES DESARROLLADOS POR PERSONAS JURIDICAS,OTROS SERVICIOS SIMILARES,1000,1000,982216.82,98221.68
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO DE CAPITAL,2,ADQUISICION DE ACTIVOS NO FINANCIEROS,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS","ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",PARA OFICINA,MOBILIARIO,2000,2000,982216.82,49110.84
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,COMPRA DE BIENES,SUMINISTROS PARA MANTENIMIENTO Y REPARACION,SUMINISTROS PARA MANTENIMIENTO Y REPARACION,MATERIALES DE  ACONDICIONAMIENTO,1440,1440,982216.82,68209.5
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO VARIABLES,GASTOS VARIABLES Y OCASIONALES,GASTOS VARIABLES Y OCASIONALES,COMPENSACION VACACIONAL (VACACIONES TRUNCAS),10000,10000,982216.82,9822.17
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION","SERVICIOS DE ENERGIA ELECTRICA, AGUA Y GAS",SERVICIO DE SUMINISTRO DE ENERGIA ELECTRICA,8374,8374,982216.82,11729.36
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO VARIABLES,GASTOS VARIABLES Y OCASIONALES,GASTOS VARIABLES Y OCASIONALES,COMPENSACION POR TIEMPO DE SERVICIOS DE OTROS REGÍMENES,63639,63639,982216.82,1543.42
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,COMPRA DE BIENES,"COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES","COMBUSTIBLES, CARBURANTES, LUBRICANTES Y AFINES",COMBUSTIBLES Y CARBURANTES,800,800,982216.82,122777.1
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS DE LIMPIEZA, SEGURIDAD Y VIGILANCIA","SERVICIOS DE LIMPIEZA, SEGURIDAD Y VIGILANCIA",SERVICIOS DE SEGURIDAD Y VIGILANCIA,12000,12000,982216.82,8185.14
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,SERVICIOS PROFESIONALES Y TECNICOS,SERVICIO DE CAPACITACION Y PERFECCIONAMIENTO,REALIZADO POR PERSONAS NATURALES,2000,2000,982216.82,49110.84
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO,GASTOS VARIABLES Y OCASIONALES,"ESCOLARIDAD, AGUINALDOS Y GRATIFICACIONES",BONIFICACION POR ESCOLARIDAD,8400,8400,982216.82,11693.06
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,SERVICIOS PROFESIONALES Y TECNICOS,SERVICIOS DE CONSULTORIAS Y SIMILARES DESARROLLADOS POR PERSONAS JURIDICAS,CONSULTORIAS,8000,8000,982216.82,12277.71
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",SERVICIOS ADMINISTRATIVOS,GASTOS NOTARIALES,600,600,982216.82,163702.8
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,SERVICIOS PROFESIONALES Y TECNICOS,SERVICIOS DE CONSULTORIAS Y SIMILARES DESARROLLADOS POR PERSONAS NATURALES,OTROS SERVICIOS SIMILARES,120000,120000,982216.82,818.51
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,SERVICIOS PROFESIONALES Y TECNICOS,SERVICIO POR ATENCIONES Y CELEBRACIONES,ATENCIONES OFICIALES Y CELEBRACIONES INSTITUCIONALES,12000,12000,982216.82,8185.14
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,VIAJES,VIAJES DOMESTICOS,PASAJES Y GASTOS DE TRANSPORTE,22688,22688,982216.82,4329.23
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,VIAJES,VIAJES DOMESTICOS,VIATICOS Y ASIGNACIONES POR COMISION DE SERVICIO,8000,8000,982216.82,12277.71
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",SERVICIOS DE TELEFONIA E INTERNET,SERVICIO DE TELEFONIA FIJA,1200,1200,982216.82,81851.4
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO,PERSONAL ADMINISTRATIVO,PERSONAL ADMINISTRATIVO,PERSONAL CON CONTRATO A PLAZO FIJO (REGIMEN LABORAL PRIVADO),562320,562320,982216.82,174.67
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,ALQUILERES DE MUEBLES E INMUEBLES,ALQUILERES DE MUEBLES E INMUEBLES,DE MAQUINARIAS Y EQUIPOS,500,500,982216.82,196443.36
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO DE CAPITAL,2,ADQUISICION DE ACTIVOS NO FINANCIEROS,"ADQUISICION DE VEHICULOS, MAQUINARIAS Y OTROS","ADQUISICION DE MAQUINARIAS, EQUIPO Y MOBILIARIO",PARA OFICINA,MAQUINAS Y EQUIPOS,4000,4000,982216.82,24555.42
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",SERVICIOS DE TELEFONIA E INTERNET,SERVICIO DE TELEFONIA MOVIL,960,960,982216.82,102314.25
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS ADMINISTRATIVOS, FINANCIEROS Y DE SEGUROS",SERVICIOS ADMINISTRATIVOS,GASTOS LEGALES Y JUDICIALES,1200,1200,982216.82,81851.4
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,OTROS GASTOS,"PAGO DE IMPUESTOS,  DERECHOS ADMINISTRATIVOS Y MULTAS GUBERNAMENTALES",AL GOBIERNO NACIONAL,MULTAS,MULTAS,4800,4800,982216.82,20462.85
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,COMPRA DE BIENES,ALIMENTOS Y BEBIDAS,ALIMENTOS Y BEBIDAS,ALIMENTOS Y BEBIDAS PARA CONSUMO HUMANO,6000,6000,982216.82,16370.28
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,RETRIBUCIONES Y COMPLEMENTOS EN EFECTIVO,GASTOS VARIABLES Y OCASIONALES,"ESCOLARIDAD, AGUINALDOS Y GRATIFICACIONES",GRATIFICACIONES,117404,117404,982216.82,836.61
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,"SERVICIOS BASICOS, COMUNICACIONES, PUBLICIDAD Y DIFUSION",SERVICIOS DE TELEFONIA E INTERNET,SERVICIO DE INTERNET,3600,3600,982216.82,27283.8
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,CONTRIBUCIONES A LA SEGURIDAD SOCIAL,OBLIGACIONES DEL EMPLEADOR,OBLIGACIONES DEL EMPLEADOR,OTRAS CONTRIBUCIONES DEL EMPLEADOR,660,660,982216.82,148820.73
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,CONTRATACION DE SERVICIOS,SERVICIOS PROFESIONALES Y TECNICOS,SERVICIOS TÉCNICOS Y PROFESIONALES DESARROLLADOS POR PERSONAS JURÍDICAS,SERVICIOS DE AUDITORIAS,10000,10000,982216.82,9822.17
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,PERSONAL Y OBLIGACIONES SOCIALES,CONTRIBUCIONES A LA SEGURIDAD SOCIAL,OBLIGACIONES DEL EMPLEADOR,OBLIGACIONES DEL EMPLEADOR,APORTES A LOS FONDOS DE SALUD,58200,58200,982216.82,1687.66
2024,EMPRESAS MUNICIPALES INMOBILIARIAS,500188,EMPRESA MUNICIPAL URBANIZADORA Y CONSTRUCTORA S.A.,TUMBES,TUMBES,MULTIDISTRITAL,1,ACCIONES CENTRALES,ACTIVIDAD,SIN PRODUCTO,GESTION ADMINISTRATIVA,VIVIENDA Y DESARROLLO URBANO,GESTION,ASESORAMIENTO Y APOYO,9,ACCIONES ADMINISTRATIVAS,RECURSOS DIRECTAMENTE RECAUDADOS,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,2,BIENES Y SERVICIOS,COMPRA DE BIENES,VESTUARIOS Y TEXTILES,"VESTUARIO, ZAPATERIA Y ACCESORIOS, TALABARTERIA Y MATERIALES TEXTILES","VESTUARIO, ACCESORIOS Y PRENDAS DIVERSAS",6500,6500,982216.82,15111.03
